word,frequency,probability
इतिहास,25,0.0001276232968671
रोज,25,0.0001276232968671
भाषण,25,0.0001276232968671
संघ,25,0.0001276232968671
फैंस,25,0.0001276232968671
जिनमें,25,0.0001276232968671
लगाकर,25,0.0001276232968671
समाजवादी,25,0.0001276232968671
गंगा,25,0.0001276232968671
दायर,25,0.0001276232968671
सारे,25,0.0001276232968671
समुदाय,25,0.0001276232968671
आतंकवादियों,25,0.0001276232968671
लगने,25,0.0001276232968671
पटेल,25,0.0001276232968671
उसमें,25,0.0001276232968671
करियर,24,0.0001225183649924
दौर,24,0.0001225183649924
सुधार,24,0.0001225183649924
दिखाया,24,0.0001225183649924
आग,24,0.0001225183649924
रोहित,24,0.0001225183649924
कितना,24,0.0001225183649924
रिहाई,24,0.0001225183649924
मारने,24,0.0001225183649924
आठ,24,0.0001225183649924
चरण,24,0.0001225183649924
इनकार,24,0.0001225183649924
सहयोगी,24,0.0001225183649924
खबरें,24,0.0001225183649924
जताया,24,0.0001225183649924
परेशानी,24,0.0001225183649924
टीजर,24,0.0001225183649924
मेरठ,24,0.0001225183649924
मन,24,0.0001225183649924
तुलना,24,0.0001225183649924
तारीफ,24,0.0001225183649924
रूम,24,0.0001225183649924
कहने,24,0.0001225183649924
आलोचना,24,0.0001225183649924
वन,24,0.0001225183649924
गोवा,24,0.0001225183649924
चिंता,24,0.0001225183649924
जिसने,24,0.0001225183649924
विदेशी,24,0.0001225183649924
संबंधित,24,0.0001225183649924
गणेश,23,0.0001174134331177
भीतर,23,0.0001174134331177
समूह,23,0.0001174134331177
बलों,23,0.0001174134331177
पाने,23,0.0001174134331177
सवार,23,0.0001174134331177
साउथ,23,0.0001174134331177
गिरावट,23,0.0001174134331177
मैदान,23,0.0001174134331177
अमरनाथ,23,0.0001174134331177
महागठबंधन,23,0.0001174134331177
हमारा,23,0.0001174134331177
देती,23,0.0001174134331177
शूटिंग,23,0.0001174134331177
मंगल,23,0.0001174134331177
संगठनों,23,0.0001174134331177
ओवर,23,0.0001174134331177
बुलाया,23,0.0001174134331177
मुनीर,23,0.0001174134331177
लंबे,23,0.0001174134331177
कीमतों,23,0.0001174134331177
वादा,23,0.0001174134331177
शराब,23,0.0001174134331177
तनाव,23,0.0001174134331177
कराई,23,0.0001174134331177
विचार,22,0.000112308501243
जिंदा,22,0.000112308501243
माफी,22,0.000112308501243
कप,22,0.000112308501243
भाइयों,22,0.000112308501243
एसएसपी,22,0.000112308501243
इमरान,22,0.000112308501243
विराट,22,0.000112308501243
चीज,22,0.000112308501243
जिलों,22,0.000112308501243
रखे,22,0.000112308501243
वही,22,0.000112308501243
दम,22,0.000112308501243
रणबीर,22,0.000112308501243
आपराधिक,22,0.000112308501243
खेर,22,0.000112308501243
गाना,22,0.000112308501243
कहती,22,0.000112308501243
वाराणसी,22,0.000112308501243
टीएमसी,22,0.000112308501243
उठाए,22,0.000112308501243
नदी,22,0.000112308501243
करनी,22,0.000112308501243
एनकाउंटर,22,0.000112308501243
संकट,22,0.000112308501243
माह,22,0.000112308501243
जाहिर,22,0.000112308501243
लेनदेन,22,0.000112308501243
सीधे,22,0.000112308501243
रूस,22,0.000112308501243
दौरा,22,0.000112308501243
अमिताभ,22,0.000112308501243
जयंत,22,0.000112308501243
नारे,22,0.000112308501243
जहाज,22,0.000112308501243
दलों,22,0.000112308501243
ठाकुर,22,0.000112308501243
इमारत,22,0.000112308501243
कैमरे,22,0.000112308501243
चलती,22,0.000112308501243
डेटा,22,0.000112308501243
भेजने,22,0.000112308501243
मरने,22,0.000112308501243
सैफ,22,0.000112308501243
सूची,22,0.000112308501243
आरती,22,0.000112308501243
घटनाओं,21,0.0001072035693683
डील,21,0.0001072035693683
पेपर,21,0.0001072035693683
जज,21,0.0001072035693683
बेटा,21,0.0001072035693683
सहयोग,21,0.0001072035693683
करार,21,0.0001072035693683
सबूत,21,0.0001072035693683
बदल,21,0.0001072035693683
हित,21,0.0001072035693683
युवाओं,21,0.0001072035693683
जगहों,21,0.0001072035693683
दस,21,0.0001072035693683
साथी,21,0.0001072035693683
जेट,21,0.0001072035693683
चौधरी,21,0.0001072035693683
यौन,21,0.0001072035693683
अनुभव,21,0.0001072035693683
शालू,21,0.0001072035693683
लाया,21,0.0001072035693683
मायावती,21,0.0001072035693683
हाथों,21,0.0001072035693683
रेलवे,21,0.0001072035693683
मकसद,21,0.0001072035693683
दूध,21,0.0001072035693683
कोलकाता,21,0.0001072035693683
लिये,21,0.0001072035693683
जिसकी,21,0.0001072035693683
अंदाज,21,0.0001072035693683
तापसी,21,0.0001072035693683
करेंगे,21,0.0001072035693683
होली,21,0.0001072035693683
रंजीत,21,0.0001072035693683
जेटली,21,0.0001072035693683
हिसाब,21,0.0001072035693683
गेंद,21,0.0001072035693683
कैश,21,0.0001072035693683
फराह,20,0.0001020986374936
भूल,20,0.0001020986374936
खाना,20,0.0001020986374936
सेट,20,0.0001020986374936
गौतम,20,0.0001020986374936
उरी,20,0.0001020986374936
फायरिंग,20,0.0001020986374936
निकल,20,0.0001020986374936
हिंदी,20,0.0001020986374936
नामक,20,0.0001020986374936
माता,20,0.0001020986374936
मालिक,20,0.0001020986374936
जानने,20,0.0001020986374936
रहना,20,0.0001020986374936
जसमीत,20,0.0001020986374936
गुलाम,20,0.0001020986374936
इनकी,20,0.0001020986374936
उनको,20,0.0001020986374936
गलती,20,0.0001020986374936
कारोबारी,20,0.0001020986374936
गुरमीत,20,0.0001020986374936
पाई,20,0.0001020986374936
इसको,20,0.0001020986374936
चोट,20,0.0001020986374936
खबरों,20,0.0001020986374936
तेजी,20,0.0001020986374936
सिटी,20,0.0001020986374936
पहुंची,20,0.0001020986374936
ईरान,20,0.0001020986374936
विधेयक,20,0.0001020986374936
कितने,20,0.0001020986374936
अरुण,20,0.0001020986374936
सी,20,0.0001020986374936
बैंकों,20,0.0001020986374936
आवास,20,0.0001020986374936
बोल,20,0.0001020986374936
सियासी,20,0.0001020986374936
अनुमति,20,0.0001020986374936
मरीज,20,0.0001020986374936
मेनका,20,0.0001020986374936
फंड,20,0.0001020986374936
सवालों,20,0.0001020986374936
डीजल,20,0.0001020986374936
सेंटर,20,0.0001020986374936
नकल,20,0.0001020986374936
गूगल,20,0.0001020986374936
हथियार,20,0.0001020986374936
चीफ,19,9.699370561899852e-05
भूमि,19,9.699370561899852e-05
खुफिया,19,9.699370561899852e-05
मृतक,19,9.699370561899852e-05
बदला,19,9.699370561899852e-05
यूपीए,19,9.699370561899852e-05
फादर,19,9.699370561899852e-05
रंग,19,9.699370561899852e-05
उपचुनाव,19,9.699370561899852e-05
सुनील,19,9.699370561899852e-05
बताई,19,9.699370561899852e-05
जोर,19,9.699370561899852e-05
नेहा,19,9.699370561899852e-05
कैंसर,19,9.699370561899852e-05
लोन,19,9.699370561899852e-05
हटा,19,9.699370561899852e-05
कौर,19,9.699370561899852e-05
अमरिंदर,19,9.699370561899852e-05
मच,19,9.699370561899852e-05
महासचिव,19,9.699370561899852e-05
सभा,19,9.699370561899852e-05
कोहरे,19,9.699370561899852e-05
खूबसूरत,19,9.699370561899852e-05
दुकान,19,9.699370561899852e-05
किम,19,9.699370561899852e-05
तुम,19,9.699370561899852e-05
तीसरी,19,9.699370561899852e-05
जैसा,19,9.699370561899852e-05
उठाया,19,9.699370561899852e-05
जरिये,19,9.699370561899852e-05
सेवा,19,9.699370561899852e-05
याचिकाओं,19,9.699370561899852e-05
अहमदाबाद,19,9.699370561899852e-05
बताने,19,9.699370561899852e-05
सोनू,19,9.699370561899852e-05
सुनाई,19,9.699370561899852e-05
शुरुआती,19,9.699370561899852e-05
जंगल,19,9.699370561899852e-05
कैबिनेट,19,9.699370561899852e-05
आउट,19,9.699370561899852e-05
बैठे,19,9.699370561899852e-05
बधाई,19,9.699370561899852e-05
हंगामा,19,9.699370561899852e-05
शारीरिक,19,9.699370561899852e-05
बातों,19,9.699370561899852e-05
लूटपाट,19,9.699370561899852e-05
सैनिक,19,9.699370561899852e-05
आसान,19,9.699370561899852e-05
वोटर,19,9.699370561899852e-05
नाराजगी,18,9.18887737443144e-05
बनकर,18,9.18887737443144e-05
एनडीए,18,9.18887737443144e-05
अजय,18,9.18887737443144e-05
पुलवामा,18,9.18887737443144e-05
अभिनंदन,18,9.18887737443144e-05
धन,18,9.18887737443144e-05
सेहत,18,9.18887737443144e-05
कहां,18,9.18887737443144e-05
वरुण,18,9.18887737443144e-05
मिलती,18,9.18887737443144e-05
मंच,18,9.18887737443144e-05
कैंपेन,18,9.18887737443144e-05
संकेत,18,9.18887737443144e-05
इजाजत,18,9.18887737443144e-05
जाएगा,18,9.18887737443144e-05
हद,18,9.18887737443144e-05
अनिल,18,9.18887737443144e-05
डेट,18,9.18887737443144e-05
महीनों,18,9.18887737443144e-05
निवासी,18,9.18887737443144e-05
रकम,18,9.18887737443144e-05
फैल,18,9.18887737443144e-05
उसको,18,9.18887737443144e-05
चेक,18,9.18887737443144e-05
लगते,18,9.18887737443144e-05
खुले,18,9.18887737443144e-05
एकता,18,9.18887737443144e-05
आधिकारिक,18,9.18887737443144e-05
हिरानी,18,9.18887737443144e-05
हरकत,18,9.18887737443144e-05
शांति,18,9.18887737443144e-05
पाल,18,9.18887737443144e-05
चारों,18,9.18887737443144e-05
लौट,18,9.18887737443144e-05
शहनाज,18,9.18887737443144e-05
संदीप,18,9.18887737443144e-05
बनाना,18,9.18887737443144e-05
दरवाजा,18,9.18887737443144e-05
अपराधी,18,9.18887737443144e-05
जौहर,18,9.18887737443144e-05
लापरवाही,18,9.18887737443144e-05
डेरे,18,9.18887737443144e-05
आंदोलन,18,9.18887737443144e-05
सपना,18,9.18887737443144e-05
ओशो,18,9.18887737443144e-05
सांसदों,18,9.18887737443144e-05
लुक,18,9.18887737443144e-05
रखते,18,9.18887737443144e-05
याकूब,18,9.18887737443144e-05
रानी,18,9.18887737443144e-05
हल,18,9.18887737443144e-05
डेरा,18,9.18887737443144e-05
डाल,18,9.18887737443144e-05
यूं,17,8.678384186963025e-05
सांस,17,8.678384186963025e-05
पा,17,8.678384186963025e-05
सीआरपीएफ,17,8.678384186963025e-05
मांगने,17,8.678384186963025e-05
बिल,17,8.678384186963025e-05
गंभीरता,17,8.678384186963025e-05
वापसी,17,8.678384186963025e-05
असल,17,8.678384186963025e-05
जापान,17,8.678384186963025e-05
मूवी,17,8.678384186963025e-05
पीठ,17,8.678384186963025e-05
आती,17,8.678384186963025e-05
अकेले,17,8.678384186963025e-05
आजतक,17,8.678384186963025e-05
सफलता,17,8.678384186963025e-05
मौसम,17,8.678384186963025e-05
मिशन,17,8.678384186963025e-05
फायर,17,8.678384186963025e-05
चाकू,17,8.678384186963025e-05
करवा,17,8.678384186963025e-05
मानसिक,17,8.678384186963025e-05
अमेठी,17,8.678384186963025e-05
घरवालों,17,8.678384186963025e-05
लेती,17,8.678384186963025e-05
पदों,17,8.678384186963025e-05
नेताजी,17,8.678384186963025e-05
बरकरार,17,8.678384186963025e-05
मुसलमानों,17,8.678384186963025e-05
मारपीट,17,8.678384186963025e-05
राफेल,17,8.678384186963025e-05
बहस,17,8.678384186963025e-05
लव,17,8.678384186963025e-05
फैशन,17,8.678384186963025e-05
विषय,17,8.678384186963025e-05
राजकुमार,17,8.678384186963025e-05
इंटरनेट,17,8.678384186963025e-05
रोका,17,8.678384186963025e-05
